compound_id,library,smiles,Arp,BCK,BEM,BNI,BRE,BRE1-2nd,Bck,CHS,CIN,CKA,CNB,CNB1-Ura,DEP,DUN,FKS,FUR,GAS1-20hrs,GAS1-24hrs,GIM,GPR,HOC,KRE,LCB,LGE,MDH1,MT,MT1448,MT1448-FEN,MT2221-2nd,MT2481-FEN,NBP,NUM,PAC,PDE,POL,PPH,PPZ,RIC1,RIC1-2nd,RNR,ROT,RPL9B,SHM,SLT,SMI,SPO22-26hrs,SWE,Sap,TEP,TOP,TOP1,VPS,YKL085W,YPT,YPT6-2nd,apc9,arf1,arx1,bik1,bmi1,cdc73,cla4,clb2,cln2,cot1,ctf18,dbp3,dcg1,elg1,gcn5,htz1,hxt1,idh2,ire1,kap123,kar3,kgd1,mad1,mck1,mcm21,met16,mrt4,nup100,pdrn01,pex11,pop2,pre9,rad50,rad52,rom2,rpn10,rvs167,sam2,sec22,ser1,set2,tfp1,tif3,tub3,ubp8,vps1,wtn01
BTB 10680,cgm_ChemGRID2011,CC1(O)c2ccccc2-c2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10681,cgm_ChemGRID2011,Cc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10683,cgm_ChemGRID2011,Cc1ccc(S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10685,cgm_ChemGRID2011,Cc1ccc(S(=O)(=O)c2c(C)cc(C)cc2C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10686,cgm_ChemGRID2011,COc1ccccc1S(=O)(=O)c1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10687,cgm_ChemGRID2011,O=C(O)CCCc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10688,cgm_ChemGRID2011,CCC(C#N)(c1ccccc1)c1ccc(N)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10690,cgm_ChemGRID2011,NNC(=O)c1cc2ccccc2cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10692,cgm_ChemGRID2011,CC(=O)/C(C)=N/NC(=O)CC#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10693,cgm_ChemGRID2011,CCOC(=O)c1sc(N)nc1C.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10694,cgm_ChemGRID2011,c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10696,cgm_ChemGRID2011,O=C(ON=C(c1cccs1)c1cccs1)c1cccs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10697,cgm_ChemGRID2011,Cl.OC1CN(C(c2ccccc2)c2ccccc2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10698,cgm_ChemGRID2011,COC(=O)c1cccc2cccc(-c3cccc4cccc(C(=O)OC)c34)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10700,cgm_ChemGRID2011,O=C1c2ccccc2C(=O)N1c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10701,cgm_ChemGRID2011,O=C1c2ccccc2C(=O)N1c1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10702,cgm_ChemGRID2011,Cc1ccc2nc(C)cc(C)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10705,cgm_ChemGRID2011,O=C(NOC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10706,cgm_ChemGRID2011,c1ccc(-c2nc3ccccc3nc2-c2ccccn2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10710,cgm_ChemGRID2011,CC(=O)Nc1ccc2c(c1)CCc1ccccc1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10712,cgm_ChemGRID2011,O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10714,cgm_ChemGRID2011,O=C(ON=C(c1cccs1)c1cccs1)c1cccc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10715,cgm_ChemGRID2011,O=C(ON=C(c1cccs1)c1cccs1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10716,cgm_ChemGRID2011,CN1C2CCC1CC(=NO)C2.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10718,cgm_ChemGRID2011,C(CCC=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10720,cgm_ChemGRID2011,C=CCOC(=O)C(N)Cc1ccc(O)cc1.Cc1ccc(S(=O)(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10740,cgm_ChemGRID2011,Cc1csc(-c2ccccc2)c1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10741,cgm_ChemGRID2011,Cc1c(Br)sc(Br)c1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10743,cgm_ChemGRID2011,c1ccc(-c2ccsc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10744,cgm_ChemGRID2011,Cc1sc(C(=O)c2ccccc2)cc1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10773,cgm_ChemGRID2011,COC(=O)Cc1nc(-c2ccccc2)oc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10776,cgm_ChemGRID2011,CCCCN1C(=O)c2cccc3c(N)ccc(c23)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10777,cgm_ChemGRID2011,C=C(C)n1c(=O)[nH]c2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10779,cgm_ChemGRID2011,Cc1cc(=O)oc2cc(N)ccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10781,cgm_ChemGRID2011,COc1cc(OC)cc(C(C)(C)OC(=O)NN)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10786,cgm_ChemGRID2011,O=C(CCC(=O)c1ccccc1)OCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10787,cgm_ChemGRID2011,C=CCC(C(=O)O)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10788,cgm_ChemGRID2011,COc1cccc(C(C#N)C(C)=O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10789,cgm_ChemGRID2011,CCOC(=O)C(=Cc1c[nH]c2ccccc12)C(=O)OCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10790,cgm_ChemGRID2011,CC(=O)/C=C1\C(=O)Nc2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10799,cgm_ChemGRID2011,O=C(CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10800,cgm_ChemGRID2011,C/C(CC1(O)C(=O)Nc2ccccc21)=N\O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10801,cgm_ChemGRID2011,COc1cccc(/C(C#N)=C/O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10802,cgm_ChemGRID2011,CCOC(=O)c1cnc(S)nc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10803,cgm_ChemGRID2011,Cc1ccc([N+](=O)[O-])c(C)c1Nc1ccccc1C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10810,cgm_ChemGRID2011,COC(=O)c1ccc(C(=O)NN)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10813,cgm_ChemGRID2011,COc1ccc(NC(C)=O)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10814,cgm_ChemGRID2011,O=C1CCC(c2ccc(Br)cc2)=NN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10821,cgm_ChemGRID2011,O=C1NC(=S)S/C1=C/c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10824,cgm_ChemGRID2011,O=[N+]([O-])c1ccc(OCc2ccccc2)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10830,cgm_ChemGRID2011,Cc1cccc(C(=O)c2ccccc2C(=O)O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10833,cgm_ChemGRID2011,O=C(/C=N/Nc1ccc(Cl)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10835,cgm_ChemGRID2011,c1csc(-c2nc3ccccc3s2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10836,cgm_ChemGRID2011,C(=C/c1cccs1)\c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10837,cgm_ChemGRID2011,c1csc(-c2nc3ccccc3[nH]2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10838,cgm_ChemGRID2011,Cn1c(-c2cccs2)nc2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10839,cgm_ChemGRID2011,O=C(O)c1cnnn1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10841,cgm_ChemGRID2011,COc1ccc(CCNC(C)=O)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10843,cgm_ChemGRID2011,Cn1c(=O)n(C)c(=O)n(C)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10848,cgm_ChemGRID2011,CCn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10859,cgm_ChemGRID2011,c1ccc2c(c1)nnc1nncn12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10862,cgm_ChemGRID2011,S=c1[nH]nc2nnc3ccccc3n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10863,cgm_ChemGRID2011,O=c1[nH]nc2nnc3ccccc3n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10864,cgm_ChemGRID2011,O=c1[nH]nc2n1-c1ccccc1NN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10868,cgm_ChemGRID2011,Clc1ccc2c(c1)NNc1nncn1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10869,cgm_ChemGRID2011,Clc1ccc2c(c1)nnc1nnnn12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10871,cgm_ChemGRID2011,S=c1[nH]nc2nnc3cc(Cl)ccc3n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10872,cgm_ChemGRID2011,O=c1[nH]nc2nnc3cc(Cl)ccc3n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10873,cgm_ChemGRID2011,Cc1ccc2c(c1)nnc1nncn12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10874,cgm_ChemGRID2011,Cc1ccc2c(c1)NNc1nncn1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10876,cgm_ChemGRID2011,Cc1ccc2c(c1)nnc1n[nH]c(=S)n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10878,cgm_ChemGRID2011,Cc1ccc2c(c1)nnc1n[nH]c(=O)n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10883,cgm_ChemGRID2011,COc1ccc2c(c1)nnc1n[nH]c(=O)n12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10886,cgm_ChemGRID2011,N#Cc1cccc2c1-c1ccccc1C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10890,cgm_ChemGRID2011,CCCCCCCCCCCOC(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=C(C#N)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10893,cgm_ChemGRID2011,CC(=O)c1ccc2c(c1)Cc1cc(C(C)=O)ccc1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10894,cgm_ChemGRID2011,N#Cc1cccc2c1-c1ccccc1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10903,cgm_ChemGRID2011,Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10904,cgm_ChemGRID2011,CCCCOC(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=C(C#N)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10905,cgm_ChemGRID2011,COC(=O)c1cccc2c1-c1ccccc1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10908,cgm_ChemGRID2011,CCCCCCCCCCN(CCCCCCCCCC)C(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10910,cgm_ChemGRID2011,CCCCCCOC(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=C(C#N)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10911,cgm_ChemGRID2011,O=C1c2cc([N+](=O)[O-])ccc2-c2c(O)cc([N+](=O)[O-])cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10912,cgm_ChemGRID2011,O=C(O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10913,cgm_ChemGRID2011,O=C(O)c1cccc2c1-c1ccccc1C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10915,cgm_ChemGRID2011,O=C(O)C1Cc2c([nH]c3ccccc23)CN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTB 10916,cgm_ChemGRID2011,CSc1noc(-c2ccc(Cl)cc2)c1C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
