compound_id,smiles,WT,MT,MCM,WTScer1448_EDCT,WTSpom1645_EDCT,pdryCG196_EDCT,pdryCG200_EDCT,CLN2_EDCT,HOG1_EDCT,IRE1_EDCT,MKK1_EDCT,SLT2_EDCT,BCK1_EDCT,TOR1_EDCT,NPR1_EDCT,KSP1_EDCT,FMP48_EDCT,TOR2_EDCT,RIO1_EDCT,RIO2_EDCT,NNK1_EDCT,WTScer1450_ED_FICT,WTScer1448_ED_FODCT,WTSpom1645_ED_FODCT,pdryCG196_ED_FODCT,pdryCG200_ED_FODCT,CLN2_ED_FODCT,HOG1_ED_FODCT,IRE1_ED_FODCT,MKK1_ED_FODCT,SLT2_ED_FODCT,BCK1_ED_FODCT,TOR1_ED_FODCT,NPR1_ED_FODCT,KSP1_ED_FODCT,FMP48_ED_FODCT,TOR2_ED_FODCT,RIO2_ED_FODCT,NNK1_ED_FODCT,BW25113_Ecoli_FO12_5,MG1655_Ecoli_FO12_5,WT_het_dip_FO12_5,WT_mata_FO12_5,Sc_mata2uM_S12_9,Sc_hetdip2uM_S12_9,BW25113_Ecoli_S12_5,MG1655_Ecoli_S12_5,Sc_hdip2uM_F12_9,Sc_mata2uM_F12_9,BW25113_F27_9,MG1655_F27_9,n3B1wG418_F,n3B1noG418_F,n3B1wG418_S,n3B1noG418_S,MT1181-1st,MT2221-1st,MT1448,TOP1,CNB1,TEP1,Gas1,Smi1,GAS1,Ypt6,Ric1,MT2481,MT2481-24hours,PPH21,MT2481-Camptothecin,MT2481-Cantharidin,MT2481-cyclosporine,MT2481-Fenbendazole,WT-Ciclosporin,WT-CAMP,WT-Fen,But18,But24,Peu18,CHRA18,Leo18h,CHRA24,Leo24h,Cin2_16hrs,Cin2_18hrs,Cin2_20hrs,Cin2_22hrs,Alg12,ARP6-18,ARP6-20,CIN8-18,CIN8-20,CLA4-18,CLA4-20,CLA4-22,CTF4-16,CTF4-18,CTF4-20,CTF4-22,GIM5-18,GIM5-20,GIM5-22,SLT2-18,SLT2-20,SLT2-22,KRE1-18,POL32-18,DEP1-18,ESC1-18,HOC1-18,LGE1-19,MRC1-18,NUM1-18,SAP30-18,DUN1-18,YHR087W-18,Rot2-18,Gim3-18,Pac10-18,Swe1-18,shm2-21,cin2-18,MT1448sspH-24,MT1448sspH-48,MT1448sspH-45,WTScer1448_EDBA,pdryCG200_EDBA,WTScer1448log_EDBA,pdryCG196log_EDBA,CLN2_EDBA,HOG1_EDBA,IRE1_EDBA,MKK1_EDBA,SLT2_EDBA,BCK1_EDBA,TOR1_EDBA,NPR1_EDBA,KSP1_EDBA,FMP48_EDBA,TOR2_EDBA,RIO1_EDBA,pdryCG196_EDBA,WTSpom1645_EDBA,WTScer1448_FODBA,pdryCG196_FODBA,WTScer1448log_FODBA,pdryCG200_FODBA,pdryCG196log_FODBA,CLN2_FODBA,HOG1_FODBA,IRE1_FODBA,MKK1_FODBA,SLT2_FODBA,BCK1_FODBA,TOR1_FODBA,NPR1_FODBA,KSP1_FODBA,FMP48_FODBA,TOR2_FODBA,RIO1_FODBA,RIO2_FODBA,NNK1_FODBA,WTScer1450_FODBA,Tor1_GFP_BA,WtandRap_BA,WT-TB50_BA,Tor2_GF_BA,HRR25_he_BA,RAD53_he_BA,CDC28_he_BA,PHO85_he_BA,SNF1_he_BA,KSS1_he_BA,ELM1_BA,DBF2_BA,MCK1_BA,HSL1_BA,FAB1_BA,YCK3_BA,PFK27_BA,DAK1_BA,PRR2_BA,GLC7_BA,FAR1_BA,YNK1_BA,CKI1_BA,PFK2_BA,ARK1_BA,CKA2_BA,WtandRap_F_BA,Tor1_GFP_F_BA,WT-TB50_F_BA,Tor2_GFP_F_BA,HRR25_het_F_BA,RAD53_het_F_BA,CDC28_het_F_BA,PHO85_het_F_BA,KSS1_het_F_BA,SNF1_het_F_BA,ELM1_F_BA,DBF2_F_BA,MCK1_F_BA,HSL1_F_BA,FAB1_F_BA,PFK27_F_BA,DAK1_F_BA,PRR2_F_BA,GLC7_F_BA,FAR1_F_BA,YNK1_F_BA,CKI1_F_BA,PFK2_F_BA,ARK1_F_BA,CAK1_FO12_5,CDC14_FO12_5,TSCII_FO12_5,AVO1_FO12_5,CDC15_FO12_5,SDS22_FO12_5,CDC5_FO12_5,FCP1_FO12_5,SSU72_FO12_5,CBK1_FO12_5,J_WT_Gal_FO12_5,J_WT_Gluc_FO12_5,SCD5_FO12_5,CCL1_FO12_5,IPL1_FO12_5,LST8_FO12_5,PKC1_FO12_5,CKS1_FO12_5,MEC1_FO12_5,CDC28_FO12_5,CDC7_FO12_5,MPS1_FO12_5,DBF4_FO12_5,KIN28_FO12_5,YPI1_FO12_5,SLN1_FO12_5,Joanna_FO12_5,PBS2_FO12_5,ADK1_FO12_5,DUN1_FO12_5,cdc4_FO12_5,ISR1_FO12_5,DBF20_FO12_5,cdc34_FO12_5,cdc53_FO12_5,WT_hetdip_FO12_5,WT_pombe_FO12_5,SCH9_S12_9,ILV3_S12_9,SFP1_S12_9,SFP1_F12_9,SCH9_F12_9,ILV3_F12_9,Sc_mata_F12_9,Sc_mata_S12_9,BW25113_S27_9,MG1655_S27_9,CLN2_ED,MKK1_ED,HOG1_ED,SLT2_ED,IRE1_ED,BCK1_ED,WTcer_EDCT,pdr_yCG196_EDCT,SLT2_FINOD,HOG1_FINOD,CLN2_FINOD,BCK1_FINOD,MKK1_FINOD,WTcer_FINOD,pdr_yCG196_FINOD,TOR1_S12_9,NPR1_S12_9
AW 00103,O=C(c1ccc(C(F)(F)F)cc1)N1CCN(c2nccc(C(F)(F)F)n2)CC1,0.47801334,0.90797395,0.74660796,0.7278903,0.87018126,0.7432812,0.7493756,0.49212164,0.0037145587,0.7426502,0.0010312628,0.79731405,0.00649378,0.3507496,0.23200461,0.15964688,0.0040262314,0.41556758,0.0013972656,0.0055771796,0.025780754,0.19356626,0.00066106673,0.061603837,0.26974362,0.031190056,0.00019751622,0.00027944474,0.0010164445,0.0004558234,0.04821912,0.013594947,0.0011344742,0.00022482009,0.00018369907,0.0005784679,0.00019251733,0.00064126507,0.00017836633,0.011557524,0.010289408,0.03538149,0.00079965533,0.0008989157,0.000675284,0.012371422,0.011698841,0.00035406044,0.001108244,0.03725486,0.0552155,0.066328794,0.0067046788,0.0002929539,0.07803451,0.0023070395,0.0005031998,0.3582489,0.60552967,0.8527314,0.0137172155,0.7921293,0.06824434,0.55565846,0.41199246,0.36830303,0.7883726,0.002748963,0.45355743,0.9059071,0.21707676,0.42287263,0.5644437,0.82094866,0.41022032,0.5214323,0.21425273,0.661809,0.5247952,0.08595135,0.07319368,0.62798744,0.42710957,0.43160772,0.23515317,0.05778116,0.017808342,0.04070264,0.9855121,0.9975567,0.52184993,0.10172825,0.936821,0.9627348,0.77897006,0.76128054,0.91505903,0.82381976,0.43079293,0.47183272,0.7496057,0.052433122,0.9920575,0.9955493,0.9702477,0.17572884,0.033423785,0.36193204,0.15774646,0.0719938,0.33572775,0.17743479,0.0010882963,0.056842808,0.054253776,0.028250674,0.1763698,0.1637766,0.21711425,0.40907186,0.023285644,0.17579018,5.2459523e-05,2.1331134e-05,6.851252e-05,0.295661,0.9484656,0.00039990406,0.9043493,0.29420644,0.46070975,0.00250972,0.0008295718,0.8044384,0.0044584177,8.8896864e-05,0.0017756079,9.3172224e-05,0.0006407214,0.0014956163,0.0053180484,0.97918737,0.70890284,5.2393174e-05,0.009941613,0.0005497264,0.004939553,0.024456507,0.00016329707,0.005652453,0.002041853,0.0010520072,0.00951642,0.0023421193,0.00012841617,0.00027271046,0.00020129204,4.6401197e-05,0.0018838834,0.0067248363,0.005146438,0.00012140578,0.0008046183,0.0056412504,9.7481716e-05,0.003798968,0.0023298408,0.0009845148,0.0014827148,0.0010040241,0.0007472952,0.00019219854,0.00079650374,0.0025794513,0.010031483,0.00021734413,0.00025270978,0.00910956,0.0016498797,0.0010239746,0.0030274119,4.9790302e-05,0.008450169,0.00014864885,0.00040300624,0.0014104459,0.00045437485,0.0042186957,0.008430654,6.260253e-05,0.009193416,0.002130487,0.013062669,0.00048228414,0.00039528834,0.00028052158,0.00045761274,0.00063929043,0.00042503548,0.0017749716,0.038743038,0.0028957452,2.0131401e-05,0.000805872,0.00011954454,1.7388613e-05,1.29232e-05,0.00538453,0.00024978278,6.773227e-05,6.638493e-05,0.001599807,0.00016989362,0.00019954375,0.002642236,0.00019299812,0.0002111454,0.0016871304,0.00024111437,0.00037296177,0.0007714818,0.00010649842,0.00041973093,0.028969115,0.03165855,6.910232e-05,0.0005539799,0.00010691071,9.918659e-05,0.00038009102,0.0006080339,0.00041603754,0.0018304514,7.7165685e-05,0.00029467407,0.0021878933,0.001185631,2.3133234e-05,0.00091930357,0.08041824,0.00022939121,0.0014638173,0.0007165444,0.00039185947,5.8305777e-05,6.328753e-05,0.00032187108,0.0013448468,0.00033818054,0.04104512,0.000990895,0.0012444064,0.0019369933,0.00021705464,0.007699512,0.0009127394,0.00013357338,0.0009598333,0.11689907,0.047056332,0.012933348,0.07605654,0.017270127,0.02818946,0.054252945,0.089454174,0.09208141,0.45967644,0.0028192727,0.09442417,0.2428876,0.0074687763,0.025205484,0.006036889,0.11581494,0.08494695,0.15064469
AW 00178,Cc1ccc(Cl)cc1NC(=S)Nc1ccc(-n2nccc2C(F)(F)F)cc1,0.8022765,0.9881733,0.99291635,0.33052906,0.8445015,0.18949236,0.22533597,0.16445202,2.116869e-05,0.07257022,1.1413208e-05,0.038872365,4.3638676e-05,0.000584236,0.0010633077,0.00054957083,1.7938044e-05,0.0016969468,8.4905605e-06,1.8795467e-05,0.00024974535,0.0018871641,3.0055824e-05,0.090115584,0.012220594,0.007716821,6.3298044e-06,2.4350558e-05,0.00022220885,1.2252379e-05,0.0010329034,0.00010842348,1.1921918e-05,1.1825217e-05,4.7597073e-06,3.161067e-05,1.0127189e-05,1.1539398e-05,7.0255387e-06,0.013839789,0.029901063,0.0012075164,5.4778517e-05,6.48283e-05,3.5598317e-05,0.0032046805,0.0017633539,6.990956e-05,5.4742857e-05,0.0067498153,0.006092663,0.61191,0.01831727,8.931075e-05,0.4914217,7.185917e-05,4.3637144e-07,0.0004844645,0.005216599,0.020262614,0.00043786626,0.10256622,0.0022050352,0.049979486,0.25577265,0.16625728,0.1958212,0.004391863,0.032477017,0.8823778,0.05285503,0.1611717,0.74545735,0.0050124074,0.011680992,0.012556167,0.4329668,0.82235837,0.77403855,0.4718274,0.16553669,0.9056443,0.8608454,0.01923396,0.020729966,0.015819728,0.024795221,0.011650533,0.17065564,0.66523606,0.002798403,0.0022375602,0.00064461015,0.0070581315,0.005528116,0.11905381,0.10604319,0.060259014,0.034988686,0.00023393186,0.01487595,0.0021957909,0.62482584,0.7257487,0.4075123,0.049703423,0.02320923,0.03951233,0.019690303,0.044591237,0.017597841,0.02627255,3.7469097e-05,0.0024638579,0.015191817,0.029404033,0.06449809,0.009732928,0.009982195,0.08535266,0.0017899403,0.051334087,7.2836638e-06,5.595154e-06,1.6190439e-05,0.945354,0.99853253,0.011973328,0.99803394,0.9650038,0.97920346,0.026511697,0.005020498,0.9917025,0.020107817,0.00065813056,0.0014675689,0.0020261228,0.0015344219,0.0026323674,0.005092386,0.9985323,0.9573665,1.3717204e-05,0.26690528,0.0011041453,0.15042073,0.48061344,0.0019984886,0.1415195,0.008845314,0.0035894457,0.11038359,0.020101981,0.00024658383,0.00035480925,0.001796623,3.2543387e-05,0.0001370327,0.00017573754,0.00047745,0.00011961305,0.0001018024,0.01415817,2.3004843e-05,0.045760613,0.017539868,0.0056380867,0.091160804,0.009755782,0.009929839,0.0007083292,0.0004963836,0.10627031,0.22668637,0.01401833,0.004204832,0.043363757,0.0074744974,0.0049033533,0.03930246,0.0007774117,0.008775135,0.0023765552,0.0018535515,0.01842451,0.0014217659,0.12882935,0.021690588,0.0001247379,0.008734804,0.018100841,0.06292949,0.0003473655,0.0004725945,1.9846593e-05,2.5221427e-05,0.00024313989,7.832324e-05,0.0118328035,0.12651417,0.0062040463,5.7513393e-05,0.005814951,0.00022051088,2.8149283e-05,3.7638598e-05,0.00063230086,7.404213e-05,8.3004e-05,6.47123e-05,0.0033894174,3.1146796e-05,0.000116216186,0.0001185291,8.846069e-06,1.1380581e-05,0.00017649808,2.5806328e-05,1.021392e-05,1.8799625e-05,1.4736564e-05,2.4491412e-05,0.026318243,0.16317402,1.6286214e-06,2.5366035e-05,3.7860027e-05,5.316091e-06,3.167325e-05,3.978219e-05,1.7681836e-05,0.00013060056,1.2638822e-05,1.6840359e-05,0.05182064,3.810608e-05,1.4994602e-05,1.34092425e-05,0.09755206,0.0010575253,3.3703684e-05,0.00077719305,3.6060752e-05,0.0009826473,0.00086497614,0.00041481602,8.488929e-05,0.00039428758,0.16243088,0.0014143006,0.003598988,0.004572926,1.876912e-05,0.06449262,3.0093714e-05,0.0002817723,0.02845387,0.025282742,0.017924856,0.02614075,0.17483194,0.022089979,0.15754253,0.03853121,0.18812717,0.1541279,0.6076557,0.0013029978,0.005464147,0.0009810982,0.001470677,0.013021446,0.0009639202,0.21879019,0.09907583,0.15453932
AW 00215,CCOC(=O)c1c(-c2ccc(F)cc2)csc1N,0.416125,0.79699755,0.7147135,0.9852175,0.97143584,0.97789395,0.97936994,0.9753699,0.06228097,0.9762732,0.0027769266,0.99093974,0.0032857442,0.82051873,0.49670655,0.73375446,0.0147422645,0.7483587,0.00315072,0.012263424,0.06943093,0.6042345,0.0013836537,0.023250673,0.7261637,0.2850381,0.0023367284,0.0005018902,0.00071707927,0.00262669,0.12094301,0.012935192,0.0015193312,0.000573322,0.0010778772,0.00028042102,0.00034048877,0.0005916114,0.00055603165,0.09032011,0.09497846,0.1810575,0.010503989,0.007580896,0.010528549,0.14863074,0.19956553,0.012936391,0.018969735,0.21203397,0.25182822,0.5725505,0.073250666,0.00029376664,0.39627108,0.028202387,0.07501008,0.97447795,0.9975852,0.99960965,0.78664577,0.93266094,0.70975184,0.9019128,0.88248074,0.88764423,0.9988217,0.023857392,0.96586776,0.9929289,0.9472689,0.97315377,0.816271,0.9998858,0.99868613,0.99917895,0.95362747,0.9937675,0.98575705,0.71184295,0.83867836,0.98605144,0.9429109,0.99275804,0.99766505,0.2895702,0.13495229,0.3405049,0.99977714,0.99992824,0.99131083,0.61384135,0.9999237,0.9996216,0.9986759,0.99036235,0.9990538,0.99828583,0.96207976,0.9985958,0.9979832,0.77952015,0.9996747,0.9993988,0.99912184,0.6626413,0.75337404,0.9721863,0.96160054,0.9273955,0.76622957,0.98557186,0.012850845,0.56156224,0.5311037,0.8580179,0.9938454,0.90078086,0.99480695,0.95659006,0.69696087,0.9219393,5.283501e-05,3.4722456e-05,2.9225741e-05,0.791372,0.9198273,9.588456e-05,0.9425097,0.5015863,0.6869266,0.001293137,0.00055023807,0.61360246,0.016838694,0.00014369945,0.00056970445,3.5895548e-05,7.305853e-05,0.00042899576,0.0045718737,0.9798502,0.95345896,0.00017398155,0.028680772,0.00026948814,0.008607267,0.07062045,0.00017657687,0.0011836846,0.002383111,0.00034007692,0.011777216,0.009267358,0.0004704097,5.9152393e-05,0.00026760704,4.458263e-05,0.00507715,0.013031095,0.0067260438,0.00010256026,0.0014727686,0.051217847,5.7576275e-05,0.0125541985,0.14729151,0.00518992,0.0031548252,0.00076880306,0.0014605109,0.00030036227,0.001424658,0.00051173934,0.029658692,0.0002165428,9.187133e-05,0.08210073,0.0068458486,0.00063887046,0.0013299811,4.420644e-06,0.02741402,0.00018931771,2.4447472e-05,0.00020653468,6.408016e-05,0.00010930462,0.0056184772,6.2436186e-05,0.026180955,0.016005896,0.11634316,0.0021546255,0.0010946003,0.003924339,0.004113002,0.0021586725,0.00093139993,0.00036070382,0.27314478,0.00016837733,6.7407573e-06,0.00055841636,6.497524e-05,1.3623599e-05,2.2242428e-05,0.009180256,7.7687604e-05,3.5459816e-05,5.6448385e-05,0.00036416802,5.6007953e-05,0.0042795553,0.005156124,0.0019581595,0.0039314744,0.011189253,0.003445768,0.0016009294,0.002861104,0.0011494785,0.0025788455,0.4295057,0.4367286,0.0045865257,0.0030832703,0.0012275161,0.0015266199,0.005661175,0.0028723343,0.0029364566,0.0049219476,0.0049402984,0.00435369,0.04090161,0.0063297614,0.0012319844,0.0046621324,0.25672537,0.00013579373,0.010309293,0.0010965123,0.005435505,6.253242e-05,0.00010912747,0.004441106,0.0016032258,0.0023917253,0.03481806,0.0008254475,0.00029623517,0.020906225,0.004959722,0.0020690125,0.0039802124,5.6074008e-05,0.00025607916,0.1658773,0.20292228,0.00024215387,0.00031937132,0.021759633,0.0002948503,0.0010616229,0.0022223545,0.0016974306,0.01871399,0.43990746,0.9568052,0.99209046,0.7114596,0.6077804,0.7655203,0.0913779,0.0008742069,0.0060901013
AW 00227,Fc1ccc(NC(=S)Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)cc1Cl,0.9907018,0.99398685,0.9998166,0.98059285,0.99267817,0.99941003,0.99996936,0.94748634,0.08195127,0.9947826,0.044782586,0.99778074,0.018137118,0.973472,0.8836228,0.9930193,0.41731703,0.9726495,0.008141457,0.12114031,0.7294255,0.95395446,0.0003821261,0.1655323,0.98353034,0.99101853,0.00034504902,0.003515266,0.018180737,0.0071257865,0.23846844,0.0022930542,0.004363963,0.0034489708,0.019063164,0.03072832,3.8336115e-05,0.00018079986,0.008321907,0.71360636,0.6227099,0.0045335614,1.985229e-05,0.0011762842,0.00022617112,0.06711398,0.11644645,0.00021451188,0.004943112,0.47133565,0.103907086,0.9875616,0.51617104,0.0005028057,0.9791997,0.0009985493,0.010864373,0.7128349,0.9868802,0.96247417,0.5283005,0.7375598,0.022130951,0.29013342,0.68707854,0.9517987,0.99501497,0.80826384,0.22313276,0.9394156,0.9928861,0.99661416,0.9324571,0.9979119,0.99437004,0.99652416,0.9382686,0.95313805,0.9529987,0.8043724,0.8413339,0.9844753,0.98874074,0.7491148,0.9315436,0.110589296,0.24583764,0.21657664,0.9916289,0.99724615,0.3210241,0.01948754,0.9953713,0.98203975,0.933036,0.5008922,0.560352,0.31710842,0.30670506,0.7856738,0.6646927,0.016814247,0.693659,0.8315019,0.5620465,0.0024534215,0.026738478,0.5117799,0.011084218,0.008808582,0.6266331,0.37816623,0.0009760523,0.30474493,0.013169675,0.039025623,0.1539242,0.018669546,0.51299936,0.14798237,0.0036473314,0.55203825,6.3122566e-06,1.0617268e-05,2.911591e-05,0.6013812,0.9993319,4.747978e-05,0.99920326,0.44586334,0.80080885,0.00082383497,2.648817e-05,0.67993003,0.0009195796,2.6776686e-05,4.7423986e-05,5.5036187e-05,6.8406302e-06,0.0002985001,0.00017590603,0.9974916,0.86911327,0.00010464392,0.6275909,6.015907e-05,0.7036068,0.681518,0.00012823202,0.0017440775,0.0011357053,5.8211717e-05,0.012544572,0.0026480576,2.7526028e-05,6.1784085e-05,8.035407e-05,2.6060018e-06,0.00049281167,0.00045150603,0.001845301,0.00019862273,0.00020841218,0.00042769077,2.0520016e-05,0.0014493702,0.010970468,0.00065166,0.0014358953,2.7792597e-05,0.00048104502,8.200951e-06,0.00013165927,0.00013799593,0.0015053335,2.8790755e-06,4.8529914e-06,0.0017045756,6.3392865e-05,1.3045093e-05,0.00019987792,6.535023e-07,0.00027232643,2.4568856e-06,8.627134e-07,2.038168e-05,8.851536e-07,9.165816e-06,4.1656167e-05,0.00012824363,0.000105342544,0.0013466425,0.014096818,0.00011263831,8.4191626e-05,4.1478972e-05,2.7473425e-05,3.8193877e-05,9.177519e-05,0.00028957883,0.0144315325,4.4853064e-06,1.596391e-05,0.00014696144,5.5436215e-07,2.8768886e-07,3.38084e-05,0.0002945853,1.5575388e-06,7.906836e-06,1.253308e-05,0.00034830262,2.9768911e-05,4.181305e-05,0.005082474,2.0744515e-05,5.1519735e-05,0.00013808951,2.8578406e-05,4.2451727e-05,6.454443e-05,1.3085261e-05,0.0002984643,0.06816202,0.49901098,8.052339e-06,0.00015239164,8.852297e-05,2.5455913e-05,0.0007952224,0.0003022352,0.00025548242,0.00011524373,0.00022941612,0.00021697271,0.56314445,0.0010088249,0.000110734654,0.00033334232,0.043742113,0.000117773234,0.008598309,0.0002444236,0.00011640816,6.9313915e-05,7.054691e-05,0.000108891094,0.00034356274,0.00014040312,0.12727676,0.000174846,5.8827973e-06,1.8040824e-05,8.19873e-06,0.0015569943,0.00093019294,6.570211e-05,1.3272804e-05,0.013050754,0.12128832,0.00024267205,5.487551e-05,0.11493696,9.129119e-05,0.0002609183,0.0015672776,0.00047578404,0.09875059,0.004480113,0.25320223,0.2851629,0.021638168,0.0038989165,0.007955279,0.018502956,0.00026924058,0.013883813
AW 00255,O=S(=O)(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1cccc(Cl)c1,0.9754106,0.9127094,0.9967804,0.9146099,0.9589037,0.99768925,0.99988806,0.9534391,0.1378737,0.9903342,0.47845185,0.9981153,0.3114015,0.9834331,0.97194755,0.99560815,0.8692432,0.964808,0.080721386,0.4739408,0.8251478,0.8629039,0.0070470218,0.30645955,0.9932248,0.99289626,0.0025141765,0.06413736,0.13859463,0.034420557,0.83778,0.016599,0.01798899,0.017228467,0.11007065,0.16361752,0.0003857073,0.0010753308,0.013556696,0.049342267,0.060874324,0.0063092173,0.00010284475,0.0007843426,0.0003581393,0.0010055251,0.004590465,5.251142e-05,0.0018925935,0.024462286,0.0039352328,0.9461793,0.29158756,0.0042889775,0.9615516,0.00017120402,0.00033079606,0.007360176,0.565414,0.0288255,0.014069374,0.097695686,0.0024185702,0.05452187,0.5294362,0.6392917,0.77177006,0.3262867,0.056632347,0.6885788,0.51208365,0.7060008,0.7064446,0.2512669,0.10870399,0.18958004,0.674979,0.8262452,0.75308555,0.6358931,0.58991086,0.9693945,0.97729206,0.035947535,0.09908464,0.040715177,0.09834932,0.07823489,0.15579033,0.18096024,0.0030047572,0.0013664581,0.037518263,0.05671821,0.024508797,0.0030516605,0.0019047299,0.0036822788,0.0057766824,0.0030590568,0.0022434657,0.0013914839,0.00857414,0.063175,0.009670138,0.00090911315,0.0030755056,0.021676246,0.0004938761,0.003852131,0.032268554,0.017395727,0.0002765713,0.007607179,0.0012049312,0.0029986268,0.0019477254,0.0018132483,0.0076371706,0.0096358815,0.00058273284,0.098161675,1.8808825e-05,3.6654532e-05,7.0239206e-05,0.92687386,0.99983287,0.011371686,0.9992017,0.92559916,0.95939124,0.014833775,0.004936067,0.9623023,0.014993544,0.0063821375,0.022860093,0.07210694,0.0072001894,0.053944375,0.012392688,0.9965661,0.91851777,0.0005327,0.5948016,0.0007800694,0.93180656,0.80492646,0.01595893,0.035110075,0.0051215957,0.0009970722,0.110556275,0.0059987833,0.00053182355,0.0068158805,0.0015308966,0.00012639066,0.00039276714,0.00037850332,0.001192212,0.0038955032,0.0007432027,0.0031160153,9.0375666e-05,0.026213123,0.017317306,0.02537142,0.077222906,0.01536206,0.044015743,0.003045397,0.007228468,0.047980167,0.010862739,0.0021472096,0.0010780061,0.012260657,0.002931659,0.0041801753,0.016698316,0.0057133026,0.013188802,0.0008867685,0.0024727657,0.007291676,0.0007151858,0.0019480389,0.0009485093,0.0008727264,0.0007532925,0.0017225499,0.05721043,0.00064383686,0.00040973615,5.530208e-05,3.0179384e-05,0.00017939793,5.2892574e-05,0.0054142387,0.030930769,0.00039991856,0.00016825361,0.002000618,2.997116e-05,1.4259737e-05,0.0005922709,0.0037754762,2.3566976e-05,0.00032521161,0.00018422178,0.0024826308,0.00058194745,5.411306e-05,0.0019337272,7.1535025e-05,2.7089212e-05,8.707648e-05,4.8227852e-05,3.0449162e-05,1.4685554e-05,7.565782e-06,0.0002506538,0.040527724,0.16986954,5.903541e-06,7.0681315e-05,3.0144149e-05,2.2517446e-05,0.0002011401,0.000108651286,0.00011338154,0.000107458945,3.0996503e-05,8.870033e-05,0.1702046,0.00011577816,4.2982927e-05,2.5901845e-05,0.014990059,0.003085465,0.0010160883,0.0019217045,4.1273008e-05,0.0013202904,0.0026216607,0.00020954516,0.00040984087,0.00033372553,0.32319248,0.0099056,0.003315771,0.0011183646,1.2810043e-05,0.04704612,0.0009594786,0.0039545093,0.003332894,0.0038557227,0.028246384,0.00852506,0.005406282,0.37295762,0.010105061,0.0024707187,0.0235935,0.0034209671,0.74176663,0.00417089,0.07062563,0.020416886,0.0050061005,0.017821457,0.0023363782,0.087223046,0.0047172275,0.014852671
